14400,0,50.26122875,42.1600679,43.09620143,0,50.26063638,42.159416,43.09562502,0,50.26139447,42.16018054,43.09628612,1,50.26139447,42.16018054,41.09628612,1,50.3062628,42.20543186,41.3584316,0,50.30723885,42.20651624,43.1661391,0,50.23566978,42.13407635,43.07023028,0,50.23573127,42.13411795,43.07042662
15300,0,48.52147799,40.49283363,41.59683762,0,48.52137378,40.49265818,41.59671958,0,48.52170024,40.49301776,41.59698148,0,48.52170024,40.49301776,41.59698148,1,48.54076618,40.5131476,41.45510758,0,48.54088364,40.51337101,41.64069834,0,50.37324296,42.27233138,43.21198668,0,50.37330643,42.27237506,43.21218532
16200,0,48.56768204,40.54030777,41.6512032,0,48.56756978,40.54012476,41.65107851,0,48.56791231,40.54050037,41.65135498,0,48.56791231,40.54050037,41.65135498,1,48.58764678,40.56129937,41.49163877,0,48.58776795,40.56152516,41.6956963,0,48.55703583,40.52915894,41.63939112,0,48.55717632,40.52928144,41.6396722
17100,0,48.61353506,40.58736364,41.70498284,0,48.61341498,40.58717327,41.70485167,0,48.61377336,40.58756471,41.70514256,0,48.61377336,40.58756471,41.70514256,1,48.63417225,40.60902831,41.58789952,0,48.63429689,40.6092562,41.75010761,0,48.60250375,40.57583542,41.69281081,0,48.60264608,40.57595994,41.69309389
18000,0,48.45094497,40.40885633,41.49132574,0,48.45084936,40.40867797,41.4912131,0,48.45116867,40.40904178,41.49146266,0,48.45116867,40.40904178,41.49146266,0,48.46874728,40.42788211,41.53498592,0,48.4689017,40.42815117,41.53442261,0,48.44147469,40.39884912,41.48049143,0,48.44160096,40.3989548,41.48077422
18900,0,48.46995654,40.42936478,41.5188893,0,48.46985529,40.42918122,41.51877231,0,48.47018803,40.42955871,41.51903375,0,48.47018803,40.42955871,41.51903375,0,48.48819637,40.44883584,41.56296697,0,48.48835196,40.44910431,41.56239941,0,48.46024857,40.41912243,41.50782945,0,48.46037628,40.41922981,41.50811451
19800,0,48.48855504,40.4493628,41.54577308,0,48.4884483,40.44917418,41.54565185,0,48.48879454,40.44956542,41.54592527,0,48.48879454,40.44956542,41.54592527,0,48.50723099,40.46927852,41.59026853,0,48.50738762,40.46954625,41.5896969,0,48.47859824,40.43887477,41.53447769,0,48.4787275,40.43898395,41.53476509
20700,0,48.50669392,40.46882243,41.57193697,0,48.50658186,40.46862885,41.57181163,0,48.50694158,40.46903389,41.57209704,0,48.50694158,40.46903389,41.57209704,0,48.52581489,40.48918502,41.61686011,0,48.52597231,40.48945188,41.61628439,1,48.49647962,41.56039702,41.56039702,0,48.49661047,40.45819721,41.56068676
21600,0,48.68336679,40.65103876,41.76070101,0,48.68319218,40.65079,41.76052477,0,48.68363374,40.65126932,41.76088454,0,48.68363374,40.65126932,41.76088454,0,48.70717991,40.67592094,41.80968202,0,48.70737749,40.67622112,41.80916263,1,48.67066849,41.74701016,41.74701016,0,48.67081607,40.63801995,41.74730942
22500,0,48.72545596,40.69377505,41.80810111,0,48.7252733,40.69351851,41.80791781,0,48.72573194,40.69401491,41.80829343,0,48.72573194,40.69401491,41.80829343,0,48.74995881,40.71935186,41.85775867,0,48.75015976,40.71965448,41.85724034,1,48.71237593,41.79404148,41.79404148,0,48.7125256,40.68037767,41.7943431
23400,0,48.76708272,40.73601296,41.85488159,0,48.76689203,40.73574864,41.85469122,1,48.76736773,0,41.85508274,0,48.76736773,40.7362621,41.85508274,0,48.79227388,40.76228293,41.90521561,0,48.79247819,40.76258803,41.90469851,0,48.75362213,40.72210488,41.84045345,0,48.75377386,40.72223801,41.84075739
24300,0,48.80824871,40.77775597,41.90104812,0,48.80804999,40.77748387,41.90085065,1,48.80854274,0,41.90125812,0,48.80854274,40.77801439,41.90125812,0,48.83412667,40.80471753,41.95205836,0,48.83433438,40.8050252,41.95154267,0,48.79440877,40.76346919,41.88625183,0,48.79456255,40.7636045,41.88655805
25200,0,48.70313075,40.64657781,41.72585443,0,48.70291532,40.64627849,41.72564405,0,48.70339729,40.64680632,41.72602842,0,48.70339729,40.64680632,41.72602842,0,48.72804069,40.67261536,41.77632368,1,48.48835196,40.67303737,41.77581922,0,48.68966035,40.63269265,41.71142944,0,48.68979988,40.63280984,41.71173778
26100,0,48.73209511,40.67570013,41.75631308,0,48.73186886,40.67539019,41.75609298,0,48.732372,40.67593881,41.75649665,0,48.732372,40.67593881,41.75649665,0,48.75781056,40.70254796,41.80760836,1,48.50738762,40.70297766,41.80710556,0,48.71816248,40.66135202,41.74143105,0,48.7183045,40.66147183,41.74174319
27000,0,48.76074617,40.70449986,41.78642423,0,48.76050908,40.70417926,41.78619432,0,48.7610335,40.70474881,41.78661751,0,48.7610335,40.70474881,41.78661751,0,48.78725861,40.73214927,41.83853719,1,48.52597231,40.73258667,41.83803637,0,48.7463579,40.68969539,41.77109058,0,48.74650237,40.68981777,41.77140642
27900,0,48.78909405,40.73298759,41.81619844,0,48.7888461,40.73265632,41.81595866,0,48.78939191,40.73324691,41.81640155,0,48.78939191,40.73324691,41.81640155,0,48.81639502,40.76142993,41.86912077,1,48.70737749,40.76187503,41.86862225,0,48.7742566,40.71773323,41.80041855,0,48.77440346,40.71785813,41.80073798
28800,0,48.88834031,40.84272934,41.91861157,0,48.888081,40.84239129,41.91836022,0,48.88866941,40.84302175,41.9188482,0,48.88866941,40.84302175,41.9188482,0,48.91753806,40.8730876,41.97360128,1,48.75015976,40.87349164,41.97309938,0,48.87258834,40.82652876,41.90193172,0,48.87274635,40.82666672,41.90225703
29700,0,48.92364229,40.87826691,41.95654997,0,48.92337374,40.87791978,41.9562901,0,48.92398163,40.8785697,41.95679655,0,48.92398163,40.8785697,41.95679655,0,48.95356457,40.90935338,42.0122776,1,48.79247819,40.90976201,42.01177854,0,48.90749344,40.86166974,41.93947562,0,48.90765359,40.86180995,41.9398035
30600,0,48.95858376,40.9134307,41.99405092,0,48.95830596,40.91307448,41.99378248,0,48.95893332,40.91374386,41.99430744,0,48.95893332,40.91374386,41.99430744,0,48.98922571,40.94524047,42.05051194,1,48.83433438,40.94565383,42.050016,0,48.94204044,40.89643991,41.97658385,0,48.94220272,40.89658231,41.97691426
31500,0,48.99317337,40.94823017,42.03112508,0,48.99288631,40.94786485,42.03084802,0,48.99353328,40.94855373,42.03139169,0,48.99353328,40.94855373,42.03139169,0,49.02453031,40.98075832,42.08831513,0,49.02484785,40.98117654,42.08782257,0,48.97623722,40.93084856,42.01326642,0,48.97640157,40.93099311,42.01359927
32400,0,48.85653949,40.8050317,41.89502574,0,48.85628313,40.80469163,41.89477703,0,48.85687272,40.8053248,41.89526069,0,48.85687272,40.8053248,41.89526069,0,48.88466711,40.8343114,41.94926291,0,48.88498992,40.83474056,41.94872271,0,48.84126853,40.78943837,41.87869841,1,48.84141773,40.78956604,40.78956604
33300,0,48.85682064,40.80624778,41.89977616,0,48.85655638,40.8058999,41.89952027,0,48.85716334,40.80655017,41.90001996,0,48.85716334,40.80655017,41.90001996,0,48.88551731,40.83610028,41.95459508,0,48.88584632,40.83653513,41.95405442,0,48.84123328,40.79034308,41.88313156,1,48.84138404,40.79047243,40.79047243
34200,0,48.85622758,40.80653629,41.90352062,0,48.85595535,40.80618056,41.90325746,0,48.8565798,40.80684804,41.90377334,0,48.8565798,40.80684804,41.90377334,0,48.8854974,40.83696549,41.95892385,0,48.88583271,40.83740615,41.95838315,0,48.8403254,40.79032141,41.88656037,1,48.84047771,40.79045243,40.79045243
35100,0,48.85479391,40.80593154,41.90629196,0,48.85451404,40.80556829,41.90602182,0,48.85515527,40.80625226,41.90655326,0,48.85515527,40.80625226,41.90655326,0,48.88462391,40.83692364,41.96226614,0,48.88496549,40.83737008,41.96172567,0,48.8385844,40.78941381,41.8890232,1,48.8387385,40.78954673,40.78954673
36000,0,48.85920787,40.8136744,41.94850127,0,48.85891084,40.81329407,41.94821419,0,48.85959287,40.81401857,41.94878572,0,48.85959287,40.81401857,41.94878572,0,48.89025649,40.84590096,42.00532013,0,48.89060709,40.84635695,42.00479825,0,48.84229543,40.7964201,41.93052242,1,48.84245331,40.7965571,40.7965571
36900,0,48.85849882,40.81375114,41.95213263,0,48.85819425,40.81336341,41.95183859,0,48.8588941,40.81410547,41.95242689,0,48.8588941,40.81410547,41.95242689,0,48.89007313,40.84650352,42.00948242,0,48.89042848,40.84696377,42.00896037,0,48.84127813,40.79619317,41.93384409,1,48.84143754,40.79633181,40.79633181
37800,0,48.85701297,40.81299834,41.95483987,0,48.85669947,40.81260176,41.95453753,0,48.85742031,40.81336468,41.95514563,0,48.85742031,40.81336468,41.95514563,0,48.88911473,40.84627795,42.01272122,0,48.88947481,40.84674245,42.01219924,0,48.83938184,40.79503029,41.93614583,1,48.83954364,40.79517144,40.79517144
38700,0,48.85426745,40.81091491,41.95617186,0,48.8539399,40.81050419,41.95585642,0,48.8546939,40.81130059,41.95649576,0,48.8546939,40.81130059,41.95649576,0,48.88729588,40.84513566,42.01495872,0,48.88766303,40.84560686,42.01443925,0,48.83609701,40.79240255,41.93695132,1,48.83626161,40.79254662,40.79254662
39600,0,48.79599918,40.74562492,41.8791062,0,48.79561906,40.74515945,41.87874807,0,48.79645252,40.74603876,41.87945182,0,48.79645252,40.74603876,41.87945182,0,48.83168957,40.78252111,41.9403099,0,48.83212564,40.78306167,41.93980844,0,48.77642875,40.7257707,41.85873389,1,48.77659727,40.72591778,40.72591778
40500,0,48.77646,40.72643958,41.86244639,0,48.77606743,40.7259616,41.86207609,0,48.77692331,40.72686314,41.86280194,0,48.77692331,40.72686314,41.86280194,0,48.81280384,40.76399229,41.92435381,0,48.81325162,40.76454435,41.92385538,0,48.75656494,40.70626053,41.84172108,0,48.75673542,40.70640966,41.84208414
41400,0,48.75679191,40.70710387,41.84547934,0,48.75638701,40.70661352,41.84509696,0,48.75726557,40.70753755,41.84584514,0,48.75726557,40.70753755,41.84584514,0,48.79378312,40.74530664,41.9080816,0,48.79424193,40.74586953,41.90758641,0,48.73657397,40.6866018,41.82440459,0,48.73674644,40.68675302,41.82477157
42300,0,48.73701604,40.68764028,41.82823462,0,48.73659895,40.6871377,41.82784026,0,48.73750038,40.68808442,41.82861096,0,48.73750038,40.68808442,41.82861096,0,48.77464925,40.72648741,41.89152382,0,48.77511854,40.72706057,41.89103214,0,48.71647679,40.66681682,41.80681368,0,48.71665129,40.66697014,41.80718441
43200,0,48.74275237,40.69788603,41.8870061,0,48.74233553,40.69738421,41.8866097,0,48.74324402,40.69833675,41.88739127,0,48.74324402,40.69833675,41.88739127,0,48.78038003,40.73669477,41.94982267,0,48.78084513,40.73726452,41.94935315,0,48.72215522,40.67698616,41.86546251,0,48.72232971,40.6771395,41.86582797
44100,0,48.72799559,40.68357149,41.87545352,0,48.72756635,40.68305721,41.87504522,0,48.7284997,40.68403456,41.87585065,0,48.7284997,40.68403456,41.87585065,0,48.76627193,40.72303166,41.93892102,0,48.76674719,40.72361138,41.93845585,0,48.70704652,40.66231945,41.85355076,0,48.70722298,40.66247485,41.85391969
45000,0,48.71291834,40.66890665,41.86342895,0,48.712477,40.66838024,41.86300899,0,48.71343488,40.66938206,41.86383804,0,48.71343488,40.66938206,41.86383804,0,48.75182788,40.70900202,41.9275337,0,48.75231258,40.70959098,41.92707253,0,48.69162638,40.64731171,41.84117591,0,48.69180483,40.64746918,41.84154821
45900,0,48.6975711,40.65394429,41.85098045,0,48.69711785,40.65340593,41.85054884,0,48.69810011,40.65443208,41.85140173,0,48.69810011,40.65443208,41.85140173,0,48.73710268,40.69466323,41.91571595,0,48.73759631,40.6952609,41.91525874,0,48.67594056,40.63201062,41.82837328,0,48.67612105,40.63217022,41.82874902
46800,0,48.71544442,40.67858191,41.88901051,0,48.71500184,40.67805674,41.88858472,0,48.71596873,40.67906564,41.88943143,0,48.71596873,40.67906564,41.88943143,0,48.75462965,40.71895122,41.95351982,0,48.75510707,40.71952939,41.95307511,0,48.69418362,40.65698336,41.86662679,0,48.69436436,40.65714428,41.86699959
47700,0,48.71469487,40.67862807,41.89154477,0,48.71424561,40.67809632,41.89111227,0,48.7152298,40.67912237,41.89197611,0,48.7152298,40.67912237,41.89197611,0,48.75428169,40.71939685,41.95646866,0,48.75476108,40.71997661,41.95602582,0,48.69324938,40.65685357,41.86896565,0,48.69343159,40.65701604,41.86934002
48600,0,48.71311011,40.67778745,41.8931542,0,48.71265293,40.67724786,41.89271387,0,48.71365742,40.67829416,41.89359763,0,48.71365742,40.67829416,41.89359763,0,48.75309492,40.71895148,41.95848707,0,48.75357636,40.71953292,41.95804615,0,48.69143083,40.65578578,41.87033517,0,48.69161513,40.65595043,41.87071169
49500,0,48.70994319,40.67528593,41.89314303,0,48.70947144,40.6747316,41.89268871,0,48.71051353,40.67581608,41.89360847,0,48.71051353,40.67581608,41.89360847,0,48.7507789,40.71731377,41.95930384,0,48.75126416,40.71789874,41.95886642,0,48.68788544,40.65290657,41.86995067,0,48.6880728,40.6530744,41.87033026
50400,0,48.76177231,40.74036948,42.01073326,0,48.76128763,40.73980695,42.01026134,0,48.76240236,40.74096234,42.01126063,0,48.76240236,40.74096234,42.01126063,0,48.80377547,40.7836084,42.07761874,0,48.80423198,40.78416003,42.07721741,0,48.73948167,40.71767402,41.9871884,0,48.73967706,40.71785231,41.98756594
51300,0,48.7700773,40.74957393,42.0237982,0,48.76958759,40.74900662,42.02332126,0,48.7707169,40.75017645,42.0243357,0,48.7707169,40.75017645,42.0243357,0,48.81241225,40.7931362,42.09100305,0,48.81286938,40.79368806,42.09060398,0,48.74763135,40.72673635,42.00009994,0,48.74782786,40.72691583,42.00047817
52200,0,48.77771178,40.75805641,42.03601667,0,48.77721691,40.7574842,42.03553461,0,48.77836111,40.7586688,42.03656448,0,48.77836111,40.7586688,42.03656448,0,48.82038682,40.80195052,42.10354858,0,48.82084467,40.80250272,42.10315189,0,48.75510737,40.73507289,42.01216228,0,48.75530503,40.73525357,42.01254122
53100,0,48.78467167,40.76581256,42.04738874,0,48.78417151,40.76523529,42.04690141,0,48.78533092,40.766435,42.04794701,0,48.78533092,40.766435,42.04794701,0,48.82769572,40.81004768,42.11525612,0,48.82815441,40.81060036,42.11486193,0,48.761905,40.74267854,42.02337481,0,48.76210381,40.74286043,42.02375445
54000,0,48.06427212,39.8678439,41.51996225,0,48.06359691,39.86700416,41.51933328,0,48.0649751,39.86851016,41.5205576,0,48.0649751,39.86851016,41.5205576,0,48.11436216,39.91925399,41.59165452,0,48.11460746,39.91962428,41.59084403,0,48.03779648,39.84119426,41.49335428,0,48.03805535,39.84141534,41.49382857
54900,0,48.00813468,39.81165437,41.47407396,0,48.00744966,39.81080412,41.47343296,0,48.0088459,39.81232914,41.4746793,0,48.0088459,39.81232914,41.4746793,0,48.0587587,39.86359963,41.54628226,0,48.05900598,39.863973,41.54547203,0,47.98140038,39.7847399,41.44716419,0,47.98166104,39.78496248,41.44764133
55800,0,47.95206188,39.75551244,41.42756519,1,48.71424561,39.75465186,41.42691256,0,47.95278122,39.75619556,41.42818014,0,47.95278122,39.75619556,41.42818014,0,48.00321288,39.8079861,41.5002714,0,48.00346181,39.80836223,41.49946006,0,47.92507098,39.72833532,41.40036129,0,47.9253336,39.72855956,41.40084194
56700,0,47.8960365,39.69940378,41.38035596,1,48.71265293,39.6985323,41.37968966,0,47.89676451,39.70009576,41.3809823,0,47.89676451,39.70009576,41.3809823,0,47.94775126,39.75244156,41.45368136,0,47.94800585,39.75282436,41.45288104,0,47.86878232,39.67195797,41.35283601,0,47.86904383,39.67218091,41.35331038
57600,0,47.95430535,39.76282747,41.42106772,1,48.70947144,39.76197501,41.42040582,0,47.95504923,39.76353774,41.42171259,0,47.95504923,39.76353774,41.42171259,0,48.00586789,39.81572119,41.49472723,0,48.00614795,39.81612596,41.49403421,0,47.92723756,39.73555574,41.3935592,0,47.92748977,39.73577,41.39401233
58500,0,47.90700447,39.71551764,41.38260911,1,48.76128763,39.71465552,41.38193561,0,47.90775663,39.71623639,41.38326461,0,47.90775663,39.71623639,41.38326461,0,47.95911068,39.76895511,41.45681818,0,47.95939292,39.76936289,41.45612625,0,47.87968087,39.68798465,41.354809,0,47.87993285,39.68819852,41.35525869
59400,0,47.85973429,39.66822509,41.34328525,1,48.76958759,39.66735322,41.34259989,0,47.86049481,39.66895238,41.34395162,0,47.86049481,39.66895238,41.34395162,0,47.91241121,39.72223272,41.4181383,0,47.91270692,39.72265448,41.41748546,0,47.83215371,39.64043002,41.31519311,0,47.83240502,39.64064308,41.31563785
60300,0,47.81253693,39.62099325,41.30322503,1,48.77721691,39.62011175,41.30252823,0,47.8133057,39.62172896,41.30390185,0,47.8133057,39.62172896,41.30390185,0,47.86577594,39.67556271,41.37869484,0,47.86608339,39.67599678,41.3780751,0,47.78470056,39.59293763,41.27484797,0,47.78495142,39.59315009,41.27528851
61200,0,47.80436365,39.62448741,41.2975151,1,48.78417151,39.62362604,41.29682136,0,47.80514364,39.62523657,41.29820603,0,47.80514364,39.62523657,41.29820603,0,47.85794404,39.67938701,41.37348855,0,47.85824131,39.67980052,41.37290223,0,47.77634865,39.59625779,41.26891647,0,47.77659911,39.59647289,41.26934841
62100,0,47.76097006,39.58115635,41.26161077,1,48.06359691,39.58028645,41.26090709,0,47.7617581,39.58191375,41.2623118,0,47.7617581,39.58191375,41.2623118,0,47.8151056,39.63661111,41.33817206,0,47.81541232,39.63703452,41.33761393,0,47.73269838,39.55266524,41.23273329,0,47.73294852,39.55287991,41.2331615
63000,0,47.71767428,39.53790779,41.22503694,1,48.00744966,39.53702939,41.22432354,0,47.7184703,39.53867334,41.2257478,0,47.7184703,39.53867334,41.2257478,0,47.7723622,39.59391514,41.30217534,0,47.77267804,39.59434816,41.30164358,0,47.68914588,39.50915548,41.19588461,0,47.68939577,39.50936978,41.1963094
63900,0,47.67449503,39.49476151,41.18787742,0,47.67375767,39.4938745,41.18715411,0,47.67529913,39.49553533,41.18859825,0,47.67529913,39.49553533,41.18859825,0,47.72973893,39.55132564,41.26559838,0,47.730064,39.55176839,41.26509227,0,47.64570454,39.46574261,41.15844102,0,47.64595392,39.46595626,41.15886195
64800,0,47.71725472,39.5610063,41.24649626,0,47.71654001,39.56016976,41.24578862,0,47.71806991,39.56179456,41.24723323,0,47.71806991,39.56179456,41.24723323,0,47.77237469,39.61742497,41.32417949,0,47.77268113,39.61782657,41.32373612,0,47.68853022,39.53204505,41.21703399,0,47.68877798,39.53226438,41.21743804
65700,0,47.68292369,39.5269801,41.22114002,0,47.6822031,39.52613769,41.22042683,0,47.68374619,39.52777585,41.22188439,0,47.68374619,39.52777585,41.22188439,0,47.73855032,39.58390256,41.29925444,0,47.73885603,39.58430321,41.29881547,0,47.65395974,39.49777626,41.19145865,0,47.65420837,39.49799647,41.19186229
66600,0,47.64873994,39.49308303,41.19518288,0,47.64801277,39.49223399,41.19446229,0,47.64957076,39.49388734,41.1959374,0,47.64957076,39.49388734,41.1959374,0,47.70491269,39.55055194,41.27383285,0,47.70522363,39.55095806,41.27341331,0,47.61951704,39.46361607,41.16523403,0,47.61976554,39.46383607,41.1656347
67500,0,47.61459539,39.45919954,41.16839864,0,47.61386171,39.45834396,41.16767093,0,47.61543433,39.46001221,41.16916278,0,47.61543433,39.46001221,41.16916278,0,47.67131351,39.51721437,41.24757981,0,47.67163037,39.51762671,41.24718037,0,47.58511323,39.42946959,41.13818591,0,47.58536161,39.4296894,41.13858386
68400,0,47.57745497,39.42275862,41.14759808,0,47.57671454,39.4218963,41.14686303,0,47.57830282,39.42358013,41.14837242,0,47.57830282,39.42358013,41.14837242,0,47.63470624,39.48129767,41.22717767,0,47.63502958,39.48171734,41.22680141,0,47.54757505,39.39262487,41.11700947,0,47.54782306,39.39284419,41.1174038
69300,0,47.54336161,39.38887096,41.1196059,0,47.54261477,39.38800219,41.11886392,0,47.54421723,39.38970046,41.12038935,0,47.54421723,39.38970046,41.12038935,0,47.60114844,39.44794595,41.19970138,0,47.60147792,39.44837208,41.19934336,0,47.51321046,39.35846234,41.0887425,0,47.51345831,39.35868142,41.08913434
70200,0,47.50934374,39.3550391,41.09103685,0,47.50859052,39.35416392,41.09028802,0,47.51020704,39.35587649,41.09182921,0,47.51020704,39.35587649,41.09182921,0,47.56766566,39.41464973,41.17164749,0,47.56800155,39.41508261,41.17130738,0,47.47892081,39.32435536,41.05989954,0,47.47916845,39.32457415,41.06028895
71100,0,47.47540477,39.32126774,41.06195648,0,47.47464514,39.3203861,41.06120071,0,47.47627569,39.32211296,41.06275774,0,47.47627569,39.32211296,41.06275774,0,47.53426316,39.38141569,41.14308732,0,47.53460579,39.38185566,41.14276505,0,47.44470713,39.29030604,41.03053932,0,47.44495441,39.29052438,41.03092601
72000,0,47.29248484,39.09001694,40.89270704,0,47.29165024,39.08900575,40.89188088,0,47.29335637,39.09085539,40.89351022,0,47.29335637,39.09085539,40.89351022,0,47.35301045,39.15189782,40.97522091,0,47.35346603,39.15249935,40.97493565,0,47.26095941,39.05819154,40.86042541,0,47.26120094,39.0583901,40.86081986
72900,0,47.24277375,39.03991053,40.84035725,0,47.24192874,39.03888852,40.83951965,0,47.2436522,39.04075589,40.84116756,0,47.2436522,39.04075589,40.84116756,0,47.30382255,39.10231541,40.92340955,0,47.304292,39.10293161,40.92314486,0,47.21098186,39.00781745,40.80780143,0,47.21122271,39.00801511,40.80819365
73800,0,47.19341941,38.99017724,40.7885144,0,47.19256412,38.98914457,40.78766555,0,47.1943048,38.99102954,40.78933182,1,47.1943048,38.99102954,42.78933182,0,47.25498988,39.05310471,40.87210344,0,47.25547276,39.05373507,40.87185813,0,47.16136189,38.95781726,40.75568554,0,47.16160215,38.95801414,40.7560758
74700,0,47.14441289,38.9408072,40.73715765,0,47.14354744,38.93976401,40.73629775,0,47.14530523,38.94166645,40.73798218,0,47.14530523,38.94166645,40.73798218,0,47.20650348,39.00425578,40.82128169,0,47.20699938,39.00489985,40.82105469,0,47.11209058,38.90818111,40.70405688,0,47.11233033,38.90837728,40.70444542
75600,0,46.98100295,38.74963979,40.54677111,0,46.98007754,38.74852193,40.54585362,0,46.98189715,38.75049281,40.5475967,0,46.98189715,38.75049281,40.5475967,0,47.04443332,38.81455393,40.63247072,0,47.04500287,38.81528496,40.63225406,0,46.94804405,38.71629184,40.51299947,0,46.94828061,38.71648126,40.51339838
