29700,0,48.95387136,40.90976201,42.01177854,1,48.70339729,40.8785697,41.95679655,0,48.92343958,40.87773717,41.95620421,0,48.92432155,40.87887677,41.95643463
30600,0,48.98953782,40.94565383,42.050016,0,48.95893332,40.91374386,41.99430744,0,48.95837967,40.91289989,41.99370406,0,48.95927706,40.91405426,41.99394639
31500,0,49.02484785,40.98117654,42.08782257,0,48.99353328,40.94855373,42.03139169,0,48.99296807,40.94769833,42.03077728,0,48.99388081,40.94886754,42.03103167
32400,0,48.88498992,40.83474056,41.94872271,0,48.85687272,40.8053248,41.89526069,0,48.85634215,40.80446246,41.89467301,0,48.85722002,40.8056341,41.89485203
33300,0,48.88584632,40.83653513,41.95405442,0,48.85716334,40.80655017,41.90001996,0,48.856621,40.80567572,41.899421,0,48.85751514,40.80686345,41.8996083
34200,0,48.88583271,40.83740615,41.95838315,0,48.8565798,40.80684804,41.90377334,0,48.85602564,40.80596147,41.90316306,0,48.85693613,40.80716534,41.90335905
35100,0,48.88496549,40.83737008,41.96172567,0,48.85515527,40.80625226,41.90655326,0,48.85458985,40.80535419,41.90593217,0,48.85551591,40.80657337,41.9061365
36000,0,48.89060709,40.84635695,42.00479825,0,48.85959287,40.81401857,41.94878572,0,48.85900228,40.8131016,41.94814041,0,48.85996153,40.81434928,41.94838634
36900,0,48.89042848,40.84696377,42.00896037,0,48.8588941,40.81410547,41.95242689,0,48.85829325,40.8131781,41.95177164,0,48.8592662,40.81443912,41.95202501
37800,0,48.88947481,40.84674245,42.01219924,0,48.85742031,40.81336468,41.95514563,0,48.85680743,40.8124251,41.95447877,0,48.8577963,40.81370177,41.95474199
38700,0,48.88766303,40.84560686,42.01443925,0,48.8546939,40.81130059,41.95649576,0,48.85406203,40.81034166,41.95581078,0,48.85507564,40.81164305,41.95609232
39600,0,48.83212564,40.78306167,41.93980844,0,48.79645252,40.74603876,41.87945182,0,48.79573935,40.74496991,41.87869558,0,48.79686789,40.74641031,41.87903342
